article_id,prod_name,product_type_name,product_group_name,perceived_colour_value_name,perceived_colour_master_name,department_name,section_name,detail_desc,text_to_embed,image_url
0892051001,Lyra HW wide full(1),Trousers,Garment Lower body,Dark,Black,Trouser,Womens Everyday Collection,"Trousers in a softly draping viscose weave. High waist with a small frill trim at the top, covered elastication and a drawstring. Diagonal side pockets and wide, straight legs.","Lyra HW wide full(1) Trousers Garment Lower body Solid Black Dark Black Trouser Ladieswear Ladieswear Womens Everyday Collection Trousers Trousers in a softly draping viscose weave. High waist with a small frill trim at the top, covered elastication and a drawstring. Diagonal side pockets and wide, straight legs.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/089/0892051001.jpg
0692066002,Hanele dress,Dress,Garment Full body,Dark,Black,Dresses,Divided Collection,"Short dress in a crêpe weave with a V-shaped opening at the back and ties at the back of the neck. Long sleeves with ties at the cuffs, a smocked seam at the waist and a flared, tiered, lined skirt.","Hanele dress Dress Garment Full body Solid Black Dark Black Dresses Divided Divided Divided Collection Dresses Ladies Short dress in a crêpe weave with a V-shaped opening at the back and ties at the back of the neck. Long sleeves with ties at the cuffs, a smocked seam at the waist and a flared, tiered, lined skirt.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/069/0692066002.jpg
0773955001,Monica,Blouse,Garment Upper body,Dusty Light,Beige,Blouse,Womens Everyday Collection,"Blouse in a viscose weave with a V-neck, buttons down the front, long sleeves with narrow, buttoned cuffs and a peplum.","Monica Blouse Garment Upper body All over pattern Light Beige Dusty Light Beige Blouse Ladieswear Ladieswear Womens Everyday Collection Blouses Blouse in a viscose weave with a V-neck, buttons down the front, long sleeves with narrow, buttoned cuffs and a peplum.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/077/0773955001.jpg
0570325002,Kleo,Blouse,Garment Upper body,Medium,Red,Blouse,Womens Everyday Collection,"Lace blouse with raw edges, a small stand-up collar, covered buttons at the back of the neck and long sleeves with covered buttons at the cuffs.","Kleo Blouse Garment Upper body Lace Red Medium Red Blouse Ladieswear Ladieswear Womens Everyday Collection Blouses Lace blouse with raw edges, a small stand-up collar, covered buttons at the back of the neck and long sleeves with covered buttons at the cuffs.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/057/0570325002.jpg
0785710003,Malm,Sweater,Garment Upper body,Dark,Green,Knitwear,Womens Tailoring,"Fitted jumper in a soft rib knit. Round neck with a metal press-stud, decorative metal buttons on one shoulder and long raglan sleeves.","Malm Sweater Garment Upper body Solid Dark Green Dark Green Knitwear Ladieswear Ladieswear Womens Tailoring Knitwear Fitted jumper in a soft rib knit. Round neck with a metal press-stud, decorative metal buttons on one shoulder and long raglan sleeves.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/078/0785710003.jpg
0681181004,Ivy jumpsuit w,Jumpsuit/Playsuit,Garment Full body,Dark,Blue,Dresses,Divided Collection,"Playsuit in an airy viscose weave with a V-neck, narrow adjustable shoulder straps, elasticated seam at the waist and side pockets.","Ivy jumpsuit w Jumpsuit/Playsuit Garment Full body Stripe Dark Blue Dark Blue Dresses Divided Divided Divided Collection Dresses Ladies Playsuit in an airy viscose weave with a V-neck, narrow adjustable shoulder straps, elasticated seam at the waist and side pockets.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/068/0681181004.jpg
0893351002,JORDAN F&F DRESS,Dress,Garment Full body,Dark,Green,Dresses,Divided Collection,"Short, sleeveless dress in sturdy, slightly crinkled jersey. Straight cut at the top with a small frill trim, gentle draping over the bust and narrow shoulder straps with a bow. Lined bust. The polyester content of the dress is partly recycled.","JORDAN F&F DRESS Dress Garment Full body All over pattern Dark Green Dark Green Dresses Divided Divided Divided Collection Dresses Ladies Short, sleeveless dress in sturdy, slightly crinkled jersey. Straight cut at the top with a small frill trim, gentle draping over the bust and narrow shoulder straps with a bow. Lined bust. The polyester content of the dress is partly recycled.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/089/0893351002.jpg
0519756003,Natalia,Sweater,Garment Upper body,Dusty Light,Grey,Knitwear,Womens Everyday Collection,"Jumper in a soft, fine knit containing some wool with low dropped shoulders, long sleeves, ribbing around the neckline and cuffs and a ribbed, rounded hem. Slightly longer at the back.","Natalia Sweater Garment Upper body Melange Grey Dusty Light Grey Knitwear Ladieswear Ladieswear Womens Everyday Collection Knitwear Jumper in a soft, fine knit containing some wool with low dropped shoulders, long sleeves, ribbing around the neckline and cuffs and a ribbed, rounded hem. Slightly longer at the back.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/051/0519756003.jpg
0633861001,Drogba,Dress,Garment Full body,Dark,Blue,Dress,Womens Casual,"V-neck, knee-length dress in Tencel™ lyocell with pin-tucks down the front of the neckline, gathers front and back, short sleeves with pin-tucks, and a rounded hem. Slightly longer at the back. Unlined.","Drogba Dress Garment Full body Denim Dark Blue Dark Blue Dress Ladieswear Ladieswear Womens Casual Dresses Ladies V-neck, knee-length dress in Tencel™ lyocell with pin-tucks down the front of the neckline, gathers front and back, short sleeves with pin-tucks, and a rounded hem. Slightly longer at the back. Unlined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/063/0633861001.jpg
0796210008,Enter,Trousers,Garment Lower body,Dark,Black,Trouser,Womens Everyday Collection,"Trousers in superstretch twill with a high waist with concealed elastication, and slim legs with narrow hems.","Enter Trousers Garment Lower body All over pattern Black Dark Black Trouser Ladieswear Ladieswear Womens Everyday Collection Trousers Trousers in superstretch twill with a high waist with concealed elastication, and slim legs with narrow hems.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/079/0796210008.jpg
0700395001,Doreen pullon,Trousers,Garment Lower body,Dark,Black,Trousers,Divided Collection,"Trousers in woven fabric with an elasticated drawstring waist in a relaxed fit. Pockets in the side seams, a slightly lower crotch, and tapered legs with elasticated hems.","Doreen pullon Trousers Garment Lower body Solid Black Dark Black Trousers Divided Divided Divided Collection Trousers Trousers in woven fabric with an elasticated drawstring waist in a relaxed fit. Pockets in the side seams, a slightly lower crotch, and tapered legs with elasticated hems.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/070/0700395001.jpg
0677845007,Linn HW Side Stripe DNM,Trousers,Garment Lower body,Dark,Black,Trousers,Divided Collection,"Ankle-length jeans in washed stretch twill with a high waist, zip fly and button, back pockets and skinny legs with stripes down the sides.","Linn HW Side Stripe DNM Trousers Garment Lower body Application/3D Black Dark Black Trousers Divided Divided Divided Collection Trousers Ankle-length jeans in washed stretch twill with a high waist, zip fly and button, back pockets and skinny legs with stripes down the sides.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/067/0677845007.jpg
0859148003,Luella,Blouse,Garment Upper body,Light,White,Blouse,Womens Everyday Collection,"V-neck blouse in a crêpe weave with narrow ties, covered buttons down the front and short, double-layered puff sleeves with concealed elastication. Tapered waist and a gently flared hem. Slightly longer at the back.","Luella Blouse Garment Upper body Solid White Light White Blouse Ladieswear Ladieswear Womens Everyday Collection Blouses V-neck blouse in a crêpe weave with narrow ties, covered buttons down the front and short, double-layered puff sleeves with concealed elastication. Tapered waist and a gently flared hem. Slightly longer at the back.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/085/0859148003.jpg
0733837002,Vera cardigan Lorry,Cardigan,Garment Upper body,Dusty Light,Grey,Knitwear,Womens Trend,"Oversized cardigan in soft, fine-knit wool with a tie belt at the waist, low dropped shoulders and long sleeves. Ribbing at the cuffs and hem.","Vera cardigan Lorry Cardigan Garment Upper body Solid Light Grey Dusty Light Grey Knitwear Ladieswear Ladieswear Womens Trend Knitwear Oversized cardigan in soft, fine-knit wool with a tie belt at the waist, low dropped shoulders and long sleeves. Ribbing at the cuffs and hem.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/073/0733837002.jpg
0921697003,Dark romance dress,Dress,Garment Full body,Dusty Light,Khaki green,Dress,Womens Everyday Collection,"Dress in a softly draping viscose weave with decorative frills. Stand-up collar, concealed buttons at the top and long balloon sleeves with a puff at the shoulders and wide, close-fitting cuffs with covered buttons. Seam at the waist and a gentle flare to the hem. Unlined.","Dark romance dress Dress Garment Full body Solid Greenish Khaki Dusty Light Khaki green Dress Ladieswear Ladieswear Womens Everyday Collection Dresses Ladies Dress in a softly draping viscose weave with decorative frills. Stand-up collar, concealed buttons at the top and long balloon sleeves with a puff at the shoulders and wide, close-fitting cuffs with covered buttons. Seam at the waist and a gentle flare to the hem. Unlined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/092/0921697003.jpg
0569176001,Jade high short,Trousers,Garment Lower body,Dark,Black,Trousers,Divided Collection,"High-waisted jeans in washed superstretch denim with a zip fly and button, fake front pockets, real back pockets and super-skinny legs.","Jade high short Trousers Garment Lower body Solid Black Dark Black Trousers Divided Divided Divided Collection Trousers High-waisted jeans in washed superstretch denim with a zip fly and button, fake front pockets, real back pockets and super-skinny legs.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/056/0569176001.jpg
0826948001,Anja jacquard dress,Top,Garment Upper body,Bright,Red,Knitwear,Womens Casual,"Dress in a soft, jacquard-knit cotton blend containing some alpaca wool with long raglan sleeves and ribbing around the neckline, cuffs and hem.","Anja jacquard dress Top Garment Upper body Jacquard Red Bright Red Knitwear Ladieswear Ladieswear Womens Casual Knitwear Dress in a soft, jacquard-knit cotton blend containing some alpaca wool with long raglan sleeves and ribbing around the neckline, cuffs and hem.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/082/0826948001.jpg
0902528005,POPPY SHIRT DRESS,Dress,Garment Full body,Dusty Light,White,Dresses,Divided Collection,"Short, straight-cut shirt dress in a cotton weave with a collar, buttons down the front and a chest pocket. Dropped shoulders, long sleeves with buttoned cuffs, and a rounded hem. Slightly longer at the back.","POPPY SHIRT DRESS Dress Garment Full body Other structure Off White Dusty Light White Dresses Divided Divided Divided Collection Dresses Ladies Short, straight-cut shirt dress in a cotton weave with a collar, buttons down the front and a chest pocket. Dropped shoulders, long sleeves with buttoned cuffs, and a rounded hem. Slightly longer at the back.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/090/0902528005.jpg
0835417002,Nico Blouse,Blouse,Garment Upper body,Medium,Blue,Blouse,Womens Tailoring,Blouse in woven fabric with a deep V-neck and 3/4-length sleeves with scalloped trims at the cuffs. Lined.,Nico Blouse Blouse Garment Upper body Solid Dark Blue Medium Blue Blouse Ladieswear Ladieswear Womens Tailoring Blouses Blouse in woven fabric with a deep V-neck and 3/4-length sleeves with scalloped trims at the cuffs. Lined.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/083/0835417002.jpg
0789060007,Cheri knitted jumper,Sweater,Garment Upper body,Light,Green,Knitwear,Womens Trend,"Short jumper knitted in a soft alpaca blend with long sleeves and ribbing around the neckline, cuffs and hem.","Cheri knitted jumper Sweater Garment Upper body Melange Green Light Green Knitwear Ladieswear Ladieswear Womens Trend Knitwear Short jumper knitted in a soft alpaca blend with long sleeves and ribbing around the neckline, cuffs and hem.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/078/0789060007.jpg
0811784001,Chillin pants.,Trousers,Garment Lower body,Dark,Black,Trouser,Contemporary Street,"Joggers in stretch cotton twill with a ribbed drawstring waist, fake fly, side pockets and welt back pockets. Slightly lower crotch and tapered legs with ribbed hems.","Chillin pants. Trousers Garment Lower body Solid Black Dark Black Trouser Menswear Menswear Contemporary Street Trousers Joggers in stretch cotton twill with a ribbed drawstring waist, fake fly, side pockets and welt back pockets. Slightly lower crotch and tapered legs with ribbed hems.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/081/0811784001.jpg
